,Name,Cuisine_Type,Rating,Review_Count
435,Restaurante Contempo,"['Mediterranean', 'European']",4.5,505
436,Vinitus,"['Mediterranean', 'Catalan']",4.5,4029
437,Restaurant Junca,"['Bar', 'Grill']",5.0,7
438,La Pimpa Pizzeria,"['Italian', 'Bar']",4.5,313
439,Restaurante Hofmann,"['Mediterranean', 'European']",4.5,532
440,Veg World India,"['Indian', 'Healthy']",4.5,434
441,Informal,"['Spanish', 'Mediterranean']",4.5,972
442,B Burger,"['American', 'Contemporary']",4.5,806
443,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
444,Bella Venezia,['Italian'],5.0,102
445,Nolita,"['Cafe', 'Healthy']",4.5,152
446,Santa Gula,"['Mediterranean', 'European']",4.5,976
447,Restaurant Pelai,"['Mediterranean', 'European']",4.5,609
448,Sartoria Panatieri Gracia,"['Italian', 'Pizza']",4.5,233
449,La Mundana,"['Mediterranean', 'European']",4.5,672
450,Bivac,"['Italian', 'Mediterranean']",5.0,3
451,Buon Appetito,"['Italian', 'Pizza']",4.5,898
452,Quimet & Quimet,"['Mediterranean', 'European']",4.5,2106
453,Pasa Tapas,"['Mediterranean', 'Spanish']",4.5,563
454,Restaurante La Palmera,"['French', 'Mediterranean']",4.5,382
455,Bopiz,"['Italian', 'Pizza']",5.0,64
456,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
457,BierCaB,"['Bar', 'European']",4.5,755
458,Tope,['Mexican'],5.0,54
459,Gravin,"['Italian', 'Mediterranean']",4.5,580
460,La Taberna de la Ronda,"['Mediterranean', 'Spanish']",4.5,478
461,Txirimiri,"['Bar', 'Mediterranean']",4.5,429
462,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
463,L'olivera,"['Mediterranean', 'Spanish']",4.5,505
464,Avocado,"['Latin', 'Fast Food']",4.5,239
465,Capet,"['Mediterranean', 'Spanish']",4.5,297
466,La Vinateria del Call,"['Mediterranean', 'European']",4.5,906
467,El 58,"['Mediterranean', 'Spanish']",4.5,1345
468,Restaurant Junca,"['Bar', 'Grill']",5.0,7
469,La Antigua Cabana,"['Seafood', 'Mediterranean']",4.5,604
470,Garage Beer Co,"['Brew Pub', 'Spanish']",4.5,384
471,"PETIT BANGKOK calle vallirana,29","['Asian', 'Thai']",4.5,896
472,Ardevol,"['Mediterranean', 'European']",4.5,272
473,Bar Bacaro,"['Italian', 'Mediterranean']",4.5,571
474,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
475,Vigo Restaurant,"['Mediterranean', 'European']",4.5,1126
476,Can Cortada,"['Steakhouse', 'Mediterranean']",4.5,1548
477,Firebug,"['Bar', 'International']",4.5,540
478,Via Veneto,"['Mediterranean', 'European']",4.5,630
479,La taberna de lesseps,"['Mediterranean', 'Grill']",4.5,244
480,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
481,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
482,mantura tapes asiatiques i vins,"['Chinese', 'Asian']",4.5,327
483,El 9 Porro,"['Mediterranean', 'European']",4.5,531
484,Pepito Restaurante,"['Steakhouse', 'Mediterranean']",4.5,1477
485,Bar Centro Burgers & Craft Beer,"['Brew Pub', 'Barbecue']",4.5,663
486,Cucina e Caffe Blau,"['Italian', 'Mediterranean']",4.5,220
487,YUBI Barcelona,"['French', 'Japanese']",4.0,15
488,Chill Bar Barcelona,"['American', 'Bar']",4.5,1038
489,Bastaix,"['Mediterranean', 'European']",4.5,716
490,Petra,"['Mediterranean', 'European']",4.5,711
491,El Quim de la Boqueria,"['Seafood', 'Mediterranean']",4.5,1617
492,Casa Jordi,"['Mediterranean', 'European']",4.5,329
493,Bella Venezia,['Italian'],5.0,102
494,Rekons,"['Latin', 'Spanish']",4.5,624
495,Solomillo Restaurant,"['Steakhouse', 'Mediterranean']",4.5,611
496,El Clot Restaurante Barcelona,"['Mediterranean', 'European']",4.5,1084
497,El Tastet de L'Artur,"['Mediterranean', 'European']",4.5,435
498,Granja Primavera,"['Cafe', 'Mediterranean']",4.5,165
499,Jay's Japanese,['Japanese'],5.0,54
500,Abirradero,"['Bar', 'Mediterranean']",4.5,578
501,Tapeo Born,"['Mediterranean', 'Spanish']",4.5,3243
502,Gorria,"['Mediterranean', 'European']",4.5,574
503,La Pubilla,"['Mediterranean', 'European']",4.5,694
504,Restaurante Can Fuste,"['Mediterranean', 'European']",4.5,475
505,makis,"['Sushi', 'Asian']",4.5,78
506,CocoVail Beer Hall,"['American', 'Brew Pub']",4.5,551
507,Bardeni,"['Mediterranean', 'European']",4.5,501
508,Casa Rafols,"['Mediterranean', 'European']",4.5,1067
509,La Cova Fumada,"['Seafood', 'Mediterranean']",4.5,1427
510,Nomm,"['Chinese', 'Asian']",4.5,341
511,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
512,Kiosko Universal,"['Seafood', 'Spanish']",4.5,889
513,Can Paixano (La Xampanyeria),"['Bar', 'Mediterranean']",4.5,2778
514,La Cuina de Laietana,"['Mediterranean', 'European']",4.5,518
515,Mirabe,"['Mediterranean', 'European']",4.5,1203
516,Restaurante Sesamo,"['Mediterranean', 'European']",4.5,934
517,Bivac,"['Italian', 'Mediterranean']",5.0,3
518,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
519,Villa Caprice,"['Italian', 'Mediterranean']",4.5,432
520,Tio Joe,"['Fast Food', 'Steakhouse']",4.5,287
521,Igueldo,"['Spanish', 'Grill']",4.5,703
522,LeccaBaffi,"['Italian', 'Pizza']",4.5,388
523,Tapas 2254,['Catalan'],4.5,1217
524,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
525,Little Bacoa,"['American', 'International']",4.5,665
526,Paco Meralgo,"['Mediterranean', 'European']",4.5,2581
527,Mont Bar,"['Mediterranean', 'European']",4.5,1087
528,Ristorante Margherita,"['Pizza', 'Italian']",4.5,2493
529,Speakeasy,"['Mediterranean', 'Spanish']",4.5,519
530,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
531,Can Fisher,"['Seafood', 'Spanish']",4.5,1834
532,Momo,"['Seafood', 'Mediterranean']",4.5,1976
533,9 Reinas Barcelona,"['Steakhouse', 'Argentinean']",4.5,1553
534,La Real Hamburgueseria,['American'],4.5,258
535,Tempura-Ya,"['Japanese', 'Sushi']",4.5,374
536,Bella Venezia,['Italian'],5.0,102
537,Restaurante Leku,"['Mediterranean', 'European']",4.5,348
538,Albe Barcelona,"['Lebanese', 'Mediterranean']",5.0,83
539,That's Amore,['Italian'],5.0,53
540,Bo de B,"['Fast Food', 'European']",4.5,782
541,Mana 75,"['Mediterranean', 'Seafood']",4.5,670
542,Jay's Japanese,['Japanese'],5.0,54
543,Centric,['Spanish'],4.5,441
544,Koku Kitchen Ramen,"['Japanese', 'Asian']",4.5,833
545,La Colosal,"['Mediterranean', 'European']",4.5,607
546,Palo Cortao,"['Spanish', 'Mediterranean']",4.5,578
547,Espai Kru,"['Japanese', 'Seafood']",4.5,982
548,Bivac,"['Italian', 'Mediterranean']",5.0,3
549,PolkaBar,"['Polish', 'European']",5.0,107
550,Betlem Miscel.lania Gastronomica,"['Mediterranean', 'European']",4.5,776
551,El Pachuco,"['Mexican', 'Latin']",4.5,1054
552,El Tiet Taver-Teca Taverna Gastronomica,"['Mediterranean', 'Spanish']",4.5,360
553,Cerveceria Catalana,"['Mediterranean', 'European']",4.5,12980
554,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
555,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
556,El Vaso de Oro,"['Bar', 'Mediterranean']",4.5,1424
557,Pasta Madre - Tallers,"['Italian', 'Pizza']",4.5,418
558,Little Fern,"['Cafe', 'Healthy']",4.5,124
559,Moments,"['European', 'Spanish']",4.5,725
560,Pla de la Garsa,"['Mediterranean', 'European']",4.5,398
561,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
562,Can Kenji,"['Japanese', 'Mediterranean']",4.5,664
563,En Ville,"['Mediterranean', 'Healthy']",4.5,788
564,Numero Nueve,"['Bar', 'Spanish']",4.5,238
565,Can Borbo Restaurant,"['Seafood', 'Mediterranean']",4.0,736
566,Roots & Rolls,"['Japanese', 'Asian']",4.5,129
567,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
568,Restaurant Gut,"['Mediterranean', 'Healthy']",4.5,1048
569,La Panxa del Bisbe,"['Mediterranean', 'European']",4.5,644
570,Pura Brasa Arenas,"['Steakhouse', 'Mediterranean']",4.0,2862
571,Grill Room - Bar Thonet,"['Mediterranean', 'European']",4.5,301
572,El Rincon Steak House,"['Mediterranean', 'European']",4.5,1332
573,Jay's Japanese,['Japanese'],5.0,54
574,BEMBI,"['Indian', 'Asian']",4.5,805
575,Restaurant MIAN,"['Soups', 'Chinese']",4.5,551
576,Fenicia,"['Lebanese', 'Mediterranean']",4.5,465
577,H1898,"['Mediterranean', 'European']",4.5,325
578,Atapa-It,"['Mediterranean', 'European']",4.5,587
579,Bella Venezia,['Italian'],5.0,102
580,Restaurante Goliard,"['Mediterranean', 'European']",4.5,324
581,Blai 9,"['Bar', 'Mediterranean']",4.5,975
582,Sushifresh,"['Japanese', 'Sushi']",4.5,482
583,Portal De La Pau,"['Steakhouse', 'European']",4.5,948
584,Arrosseria Las Arenas,"['Italian', 'Mediterranean']",4.5,1821
585,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
586,La Fresca,"['Bar', 'Mediterranean']",4.5,365
587,La Prudencia del Raval,"['Mediterranean', 'European']",4.5,199
588,Anauco,['American'],4.5,897
589,Chivuo's Gracia Slow Street Food & Craft Beer,"['American', 'Bar']",4.5,643
590,Tlaxcal,"['Latin', 'Mexican']",4.5,929
591,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
592,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
593,Les Dues Sicilies,"['Italian', 'Pizza']",4.5,339
594,Sabor Persa,"['Middle Eastern', 'Persian']",4.5,260
595,Guzzo,"['Mediterranean', 'Contemporary']",4.5,324
596,Restaurant Aji,"['Japanese', 'Peruvian']",4.5,330
597,Can Sardi,"['Italian', 'Seafood']",4.5,214
598,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
599,Catalunya Restaurant,"['Seafood', 'Mediterranean']",4.5,1350
600,The Wild Rover Irish Pub Barcelona,"['Irish', 'Brew Pub']",4.5,396
601,Makamaka,"['Fast Food', 'American']",4.5,2133
602,Akashi Gallery,"['Japanese', 'Sushi']",4.5,347
603,Pla Restaurant,"['International', 'Mediterranean']",4.5,1475
604,Bella Venezia,['Italian'],5.0,102
605,Foc,"['Mexican', 'Brazilian']",4.5,790
606,El Chigre 1769,"['Mediterranean', 'European']",4.5,527
607,Karakala,"['Lebanese', 'Mediterranean']",4.5,388
608,Taberna Blai Tonight,"['Bar', 'Mediterranean']",4.5,527
609,Restaurante La Boqueria,"['Seafood', 'Mediterranean']",4.5,2335
610,Restaurant Junca,"['Bar', 'Grill']",5.0,7
611,Surf House Barcelona,"['Bar', 'Mediterranean']",4.0,1259
612,Bar Restaurante Guixot,"['Mediterranean', 'Spanish']",4.5,227
613,Teresa Carles,"['Mediterranean', 'European']",4.5,5096
614,Hummus Barcelona Vegetarian Street Food,"['Mediterranean', 'Middle Eastern']",4.5,530
615,Inka Burg,"['American', 'Bar']",4.5,381
616,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
617,Restaurante Cafeteria Palermo,"['Mediterranean', 'European']",4.5,242
618,Rasoterra,"['Mediterranean', 'Spanish']",4.5,895
619,Bar Restaurante La Llesca,"['Mediterranean', 'European']",4.5,339
620,Boa-Bao Barcelona,"['Asian', 'Thai']",4.5,265
621,Yakumanka by Gaston Acurio,"['Peruvian', 'Latin']",4.5,457
622,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
623,Craft Barcelona,"['Bar', 'Mediterranean']",4.5,274
624,Casa Delfin,"['Healthy', 'Mediterranean']",4.0,1893
625,Viet Kitchen,"['Asian', 'Vietnamese']",4.5,174
626,Tunateca Balfego,"['Fusion', 'Japanese']",4.5,340
627,Eden Napoletano,"['Italian', 'Pizza']",4.5,133
628,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
629,Bivac,"['Italian', 'Mediterranean']",5.0,3
630,La Confiteria,['Bar'],4.5,302
631,Cachaca Restaurante,"['Italian', 'Mediterranean']",4.5,355
632,Bodega Lito,"['Mediterranean', 'European']",4.5,1152
633,Restaurante el Porvenir,"['Seafood', 'Mediterranean']",4.5,414
634,Nevermind Bar,['Pub'],4.5,285
635,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
636,Restaurant Embat,"['Mediterranean', 'European']",4.5,282
637,Llamber,"['Mediterranean', 'European']",4.5,2616
638,Set de Gotic,"['Mediterranean', 'European']",4.5,573
639,DIREKTE Boqueria,"['Mediterranean', 'European']",4.5,152
640,Oma Bistro,"['Cafe', 'European']",4.5,404
641,Restaurant Junca,"['Bar', 'Grill']",5.0,7
642,El Raco de l'Aguir,"['Mediterranean', 'European']",4.5,242
643,Big Al's American Kitchen,"['American', 'Brew Pub']",4.5,716
644,Bristol Cafe,"['Gastropub', 'Healthy']",4.5,241
645,Mediterraneo Ristorante,"['Italian', 'Neapolitan']",4.5,573
646,Pappa Sven,"['European', 'Swedish']",4.5,234
647,Bella Venezia,['Italian'],5.0,102
648,Restaurante El Foro,"['Mediterranean', 'Steakhouse']",4.0,1132
649,Palosanto,"['Bar', 'Mediterranean']",4.5,506
650,Cerveceria Catalana,"['Mediterranean', 'European']",4.5,632
651,El Tall Iberic,"['Mediterranean', 'European']",4.5,209
652,Andurina Restaurant,"['Mediterranean', 'European']",4.5,130
653,Jay's Japanese,['Japanese'],5.0,54
654,Martin's Bar & Restaurant,"['Bar', 'Cafe']",4.5,163
655,Elsa y Fred,['Dining bars'],4.5,2850
656,La Forquilla Restaurant,"['Mediterranean', 'Spanish']",5.0,54
657,BARRAVAS,"['Bar', 'Mediterranean']",4.5,200
658,Can Mano,"['Seafood', 'Mediterranean']",4.5,1405
659,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
660,Restaurante L'hortet,"['Mediterranean', 'European']",4.5,311
661,El Callejon,"['Mediterranean', 'Spanish']",4.5,734
662,La Lubina,"['Seafood', 'Mediterranean']",4.5,329
663,Pizzeria Da Nanni BORN,"['Italian', 'Pizza']",4.5,333
664,Four Corners,"['Italian', 'Spanish']",5.0,60
665,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
666,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
667,La Catrina Fusion,['Mexican'],4.5,249
668,Copitas,"['French', 'European']",5.0,98
669,Sindur Indian Cuisine,['Indian'],4.5,426
670,NoSe Cocktail Bar,"['Bar', 'Contemporary']",4.5,158
671,Parodia Bar,"['Argentinean', 'Steakhouse']",4.5,186
672,YUBI Barcelona,"['French', 'Japanese']",4.0,15
673,Restaurant Ciudad Condal,"['Spanish', 'Pub']",4.5,10365
674,Flax & Kale Passage,"['Healthy', 'Mediterranean']",4.5,583
675,Koku Kitchen Ramen & Gyoza Bar,"['Japanese', 'Asian']",4.5,363
676,Sports Bar Italian Food - C. Ample,"['Italian', 'Pizza']",4.5,1041
677,Colom,"['Mediterranean', 'European']",4.0,703
678,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
679,Art i sa,"['Cafe', 'Dining bars']",4.5,1342
680,Bar Pinotxo,"['Mediterranean', 'European']",4.5,1211
681,Rangoli,"['Indian', 'Asian']",4.0,625
682,Teleferic,"['Mediterranean', 'European']",4.5,1425
683,Croq & Roll,"['Mediterranean', 'European']",4.5,238
684,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
685,Obe Restaurant,"['Italian', 'Mediterranean']",4.5,357
686,Taquerias Tamarindo,"['Mexican', 'Latin']",4.0,449
687,MAMA,"['Italian', 'Pizza']",4.5,208
688,Urretxu,"['Mediterranean', 'Spanish']",4.5,162
689,Asian Ways (Paralelo),"['Japanese', 'Soups']",4.5,183
690,makis,"['Sushi', 'Asian']",4.5,78
691,Panam '75,"['American', 'Bar']",4.5,419
692,Giorgio Barcelona,"['Italian', 'Pizza']",4.5,768
693,Taverna hofmann,"['Mediterranean', 'European']",4.5,431
694,Maitea Taberna,"['Mediterranean', 'European']",4.5,1310
695,Single Fin Sagrada Familia Poke Gourmet,"['Healthy', 'Hawaiian']",5.0,132
696,Bella Venezia,['Italian'],5.0,102
697,La Modesta,"['Peruvian', 'Mediterranean']",5.0,63
698,SiamoQua,"['Italian', 'Pizza']",4.5,645
699,Estel de Gracia,"['Mediterranean', 'Spanish']",4.5,410
700,BRO Room,"['Fast Food', 'Argentinean']",4.5,367
701,Bar Bodega Quimet,"['Bar', 'Mediterranean']",4.5,261
702,Restaurant Junca,"['Bar', 'Grill']",5.0,7
703,Bella Venezia,['Italian'],5.0,102
704,Sant Marti,"['Mediterranean', 'European']",4.5,241
705,La Malandrina,"['Barbecue', 'Argentinean']",4.5,1020
706,Sabes una cosa,"['Mexican', 'Deli']",4.5,336
707,The George Payne,"['Irish', 'Bar']",4.5,1442
708,La Pizza del Born,"['Pizza', 'Fast Food']",4.0,544
709,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
710,Thai Spicy Restaurante,"['Asian', 'Thai']",4.5,194
711,El Boliche del Gordo Cabrera,"['Steakhouse', 'Mediterranean']",4.5,453
712,Els Pinxus Barra de Tapes,"['Gastropub', 'Mediterranean']",4.5,634
713,Restaurante Mano Rota,"['International', 'Mediterranean']",4.0,476
714,Oishii Ramen Street,"['Japanese', 'Asian']",4.0,304
715,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
716,EdeNova,"['International', 'Catalan']",4.5,132
717,Elisabets,"['Mediterranean', 'European']",4.0,795
718,Taverna El Glop,"['Mediterranean', 'Seafood']",4.0,1545
719,O'Toxo Tres Hermanos,"['Mediterranean', 'European']",4.0,755
720,Flax & Kale,"['Mediterranean', 'European']",4.5,5694
721,Bivac,"['Italian', 'Mediterranean']",5.0,3
722,Paradiso,['Bar'],4.5,754
723,Picnic Restaurant,['European'],4.5,787
724,Parking Pizza,"['Italian', 'Pizza']",4.0,464
725,Ca Meua,"['Bar', 'Contemporary']",4.5,112
726,Can Xurrades Gastronomic,"['Steakhouse', 'Mediterranean']",4.5,570
727,YUBI Barcelona,"['French', 'Japanese']",4.0,15
728,L'Olive,"['Mediterranean', 'European']",4.0,750
729,Restaurante O-Retornino,"['Seafood', 'Mediterranean']",4.0,490
730,La Esquinita de Blai,"['Bar', 'Mediterranean']",4.0,433
731,Luigi Ristorante,"['Italian', 'Pizza']",4.5,1537
732,Casa Masala,"['Indian', 'Asian']",4.5,175
733,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
734,GreenVita Healthy Kitchen,['Healthy'],4.5,314
735,Zarautz Taberna Vasca,"['Mediterranean', 'Spanish']",4.5,831
736,Kiku Japones,"['Japanese', 'Sushi']",4.5,480
737,CentOnze Restaurant,"['Mediterranean', 'European']",4.0,725
738,Amades Restaurant,"['International', 'Mediterranean']",4.5,109
739,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
740,Bella Venezia,['Italian'],5.0,102
741,Temple Bar & Irish Pub,"['Irish', 'Bar']",4.0,329
742,Nomo Galvany,"['Japanese', 'Sushi']",4.0,502
743,La Taverna de Barcelona,"['Bar', 'Gastropub']",4.0,718
744,La Luna,"['Mediterranean', 'European']",4.5,833
745,Bar Bitacora Barceloneta,"['Mediterranean', 'Spanish']",4.0,547
746,Restaurant Junca,"['Bar', 'Grill']",5.0,7
747,Beer'linale,"['Brew Pub', 'Bar']",4.5,443
748,Bocca di Bonifacio,"['Italian', 'American']",4.5,352
749,Monster Sushi Gala Placidia,"['Japanese', 'Sushi']",4.5,1188
750,L'Autentic,"['Lebanese', 'Healthy']",4.5,127
751,Barrachina Meat & Burger,['Steakhouse'],4.5,165
752,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
753,Santa Caterina's Market,"['Mediterranean', 'European']",4.0,425
754,Anaeli Cafe Bar Restaurante,"['Cafe', 'Catalan']",4.5,181
755,Tango Grill,"['Steakhouse', 'Grill']",4.5,145
756,Piras Braseria,"['Mediterranean', 'Barbecue']",4.5,256
757,Cecconi's Barcelona,"['Italian', 'Mediterranean']",4.5,645
758,makis,"['Sushi', 'Asian']",4.5,78
759,Windsor,"['Mediterranean', 'Spanish']",4.5,698
760,La Pedreta,"['Mediterranean', 'Spanish']",4.5,224
761,O Meu Lar,"['Steakhouse', 'Spanish']",4.5,284
762,Hisop,"['Mediterranean', 'European']",4.0,792
763,Te Quiero Verde,"['Mediterranean', 'Healthy']",4.5,112
764,YUBI Barcelona,"['French', 'Japanese']",4.0,15
765,Gran Torino Garage Bar,"['European', 'Italian']",4.5,177
766,Kobuta Ramen i mes,"['Japanese', 'Asian']",4.5,116
767,Las Sorrentinas,"['Italian', 'Mediterranean']",4.5,317
768,Cu-Cut,"['Mediterranean', 'Spanish']",4.5,830
769,Cervesa Sant Jordi - Tabarlot,"['Bar', 'Mediterranean']",4.0,615
770,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
771,Costa Pacifico,"['Mexican', 'Latin']",4.5,318
772,StoreCafe,"['Spanish', 'Catalan']",4.0,761
773,Golfo de Bizkaia Born,"['Bar', 'Mediterranean']",4.0,518
774,Komo en Kasa,"['Fast Food', 'Cafe']",4.5,150
775,Taperia Princesa,"['Mediterranean', 'European']",4.0,526
776,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
777,Bella Venezia,['Italian'],5.0,102
778,Santagustina,"['Bar', 'Mediterranean']",4.0,827
779,BocaBoca Street Food,['American'],4.5,163
780,Restaurante Cal Boter,"['Mediterranean', 'Spanish']",4.0,557
781,Aguelo Taberna Barcelona,"['Bar', 'Mediterranean']",4.0,611
782,Ferrum,"['Mediterranean', 'European']",4.5,287
783,Bivac,"['Italian', 'Mediterranean']",5.0,3
784,Restaurant Sao BCN,"['Mediterranean', 'Healthy']",4.5,121
785,La Vinoteca Torres,"['Wine Bar', 'International']",4.0,741
786,Da Nanni Poblenou,"['Italian', 'Southern-Italian']",5.0,77
787,Restaurante Cierzo,"['Mediterranean', 'Contemporary']",5.0,86
788,Paco Alcalde,"['Seafood', 'Mediterranean']",4.0,731
789,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
790,a Restaurant,"['International', 'Mediterranean']",4.5,187
791,Out of China,"['Chinese', 'Healthy']",4.0,815
792,Matsuri Sushi Bar,"['Japanese', 'Sushi']",4.5,838
793,El Atril,"['Mediterranean', 'European']",4.0,606
794,Restaurante Suarna,"['Seafood', 'Mediterranean']",4.0,724
795,YUBI Barcelona,"['French', 'Japanese']",4.0,15
796,Manairo,"['Mediterranean', 'European']",4.5,584
797,Bar Boqueria,"['Contemporary', 'Catalan']",4.0,452
798,Sintonia,"['Mediterranean', 'Spanish']",4.5,156
799,Restaurante Glaciar,"['Bar', 'Cafe']",4.5,119
800,Taperia Ordesa,"['Mediterranean', 'European']",4.0,372
801,Restaurant Junca,"['Bar', 'Grill']",5.0,7
802,Greek Aribau,['Greek'],4.0,290
803,Pincho J,"['Spanish', 'European']",4.0,591
804,Damasco Arabian Restaurant,"['Middle Eastern', 'Grill']",4.5,103
805,Cal Pep,"['Seafood', 'Mediterranean']",4.0,2430
806,Apribocca,"['Italian', 'Pizza']",4.5,165
807,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
808,Belushi's,"['American', 'Bar']",4.0,354
809,Bivio Steak House,['Steakhouse'],4.5,617
810,Robata,"['Japanese', 'Sushi']",4.5,1405
811,Malumore,"['Italian', 'Mediterranean']",5.0,60
812,Restaurante Can Pineda,"['Mediterranean', 'Spanish']",4.5,279
813,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
814,makis,"['Sushi', 'Asian']",4.5,78
815,Mon Viet,"['Asian', 'Vietnamese']",4.5,277
816,Debutis,"['Fast Food', 'Barbecue']",4.5,139
817,Obama,"['Bar', 'Pub']",4.0,757
818,NAP Antic,"['Italian', 'Pizza']",4.0,1503
819,Pappa e Citti,"['Italian', 'European']",4.5,281
820,Bivac,"['Italian', 'Mediterranean']",5.0,3
821,Restaurant Catedra,"['Pizza', 'Mediterranean']",4.5,265
822,Morning Glory Coffee & Brunch,"['Healthy', 'Cafe']",4.5,123
823,Restaurante Taktika Berri,"['Mediterranean', 'Spanish']",4.0,814
824,La Capricciosa,"['Italian', 'Pizza']",4.0,553
825,Las Delicias Del Carmelo,"['Mediterranean', 'European']",4.0,562
826,Restaurant Junca,"['Bar', 'Grill']",5.0,7
827,Arrosseria Gaudi,"['Seafood', 'Mediterranean']",4.0,630
828,Kibuka,"['Japanese', 'Sushi']",4.0,927
829,Sagas Pagesos i Cuiners,"['Mediterranean', 'European']",4.0,495
830,Bangkok Cafe,"['Asian', 'Thai']",4.0,525
831,Melo-Jia,"['Chinese', 'Asian']",4.5,300
